gene,orig1,orig2,orig3,orig4,orig5,orig6,pred1,pred2,pred3,pred4,pred5,pred6
ENSG00000186827,0,3,1,0,12,2,0,2,0,1,0,1
ENSG00000078808,1771,4618,2230,1647,3006,2116,886,9236,2318,3295,3033,1058
ENSG00000176022,796,1184,855,1087,1063,1160,1593,2368,841,2175,1139,2321
ENSG00000184163,29,54,47,17,63,25,59,27,116,34,29,12
ENSG00000260179,10,22,12,8,13,16,5,11,0,17,159,32
ENSG00000160087,1301,1615,1279,1281,1119,1474,650,808,1402,640,1223,737
ENSG00000230415,24,21,20,24,46,28,12,43,103,48,109,14
ENSG00000162572,160,123,187,211,390,208,80,246,51,423,273,104
ENSG00000131584,3814,2455,1982,2154,5807,3501,1907,4911,2131,4309,5741,7002
ENSG00000169972,217,267,333,264,189,390,109,535,197,528,170,195
ENSG00000127054,2256,2499,2284,2326,2608,2420,1128,4999,2345,4652,2491,1210
ENSG00000240731,67,63,40,44,91,55,34,126,2,89,85,28
ENSG00000224051,356,609,460,354,460,424,713,1219,365,708,366,849
ENSG00000169962,49,44,33,28,80,32,99,89,175,57,50,65
ENSG00000107404,1348,1658,1520,1554,1498,1553,2696,3317,1560,777,1617,777
ENSG00000162576,243,3384,829,156,1404,224,122,1692,744,312,1523,112
ENSG00000175756,1460,1517,1430,1642,1031,1657,730,3035,1515,821,1153,828
ENSG00000223663,2,1,1,1,4,0,1,2,60,2,0,1
ENSG00000221978,6770,6622,7436,5593,12760,6716,13541,13244,7324,11187,12675,13433
ENSG00000224870,433,446,530,487,439,499,217,223,468,244,300,250
ENSG00000242485,1407,1111,1240,1553,930,1663,2815,556,1198,3107,1052,3326
ENSG00000272455,52,85,139,64,107,59,26,171,21,128,214,118
ENSG00000235098,12,14,21,11,20,11,25,7,40,23,155,6
ENSG00000225905,1,2,2,1,2,0,3,1,41,2,120,0
ENSG00000205116,4,1,3,4,4,7,2,3,62,2,0,4
ENSG00000225285,5,3,8,5,1,3,11,6,116,11,0,7
ENSG00000179403,284,439,362,274,139,353,568,878,419,137,82,177
ENSG00000215915,6,11,5,4,3,5,3,6,0,9,27,3
ENSG00000160072,812,1207,719,678,921,914,1625,604,781,339,1006,1828
ENSG00000197785,839,954,900,818,602,880,1679,1909,1013,1637,644,1760
ENSG00000205090,154,52,173,131,228,135,308,104,130,66,121,271
ENSG00000160075,1655,2028,1846,1928,1444,2018,828,1014,1844,964,1585,4037
ENSG00000215014,14,22,11,12,13,12,7,11,0,6,82,6
ENSG00000228594,344,239,220,322,299,598,688,120,229,161,297,299
ENSG00000272106,329,230,268,354,346,307,658,115,196,177,317,614
ENSG00000197530,1021,1281,1073,826,1904,1307,2043,2562,1197,413,1975,2614
ENSG00000189409,4,6,6,0,4,6,9,3,0,0,0,3
ENSG00000248333,452,495,504,432,332,482,904,248,425,216,253,241
ENSG00000189339,2963,1738,2164,2234,2401,2316,5926,3476,2042,1117,2447,1158
ENSG00000269737,187,31,30,44,47,59,94,16,0,22,0,30
ENSG00000269227,49,7,9,12,10,13,25,4,0,6,130,27
ENSG00000215914,1,0,1,0,0,0,3,0,148,1,0,1
ENSG00000008128,41,63,45,33,31,64,83,126,114,67,0,32
ENSG00000268575,67,73,56,53,29,80,34,146,0,107,49,40
ENSG00000227775,203,109,149,156,116,201,102,219,256,312,7,403
ENSG00000215790,77,55,80,78,53,86,155,110,49,39,48,43
ENSG00000008130,962,1537,1114,1224,1085,1111,481,3075,984,612,1040,2222
ENSG00000078369,13499,17706,15735,12668,12623,14097,26998,35413,15749,25337,12523,28195
ENSG00000231050,16,17,6,14,27,18,32,9,0,28,0,9
ENSG00000169885,7,16,7,4,17,2,4,33,0,2,0,1
ENSG00000178821,61,50,54,111,6,72,122,101,0,222,50,144
ENSG00000142609,32,13,70,50,14,109,16,27,0,101,0,55
ENSG00000233542,1,0,0,1,0,4,2,1,0,3,0,8
ENSG00000187730,17,4,5,20,6,24,34,2,20,40,0,12
ENSG00000226969,0,0,0,1,0,1,1,0,133,0,64,3
ENSG00000067606,392,476,382,323,538,374,784,238,466,162,606,748
ENSG00000271806,8,1,2,2,5,5,16,1,0,4,0,10
ENSG00000182873,211,151,200,181,240,249,422,76,108,90,226,499
ENSG00000162585,1071,1190,1099,1362,926,1362,2142,2380,1156,681,777,681
ENSG00000203301,6,5,0,4,2,4,12,3,58,9,0,9
ENSG00000234396,1,1,1,0,1,1,0,0,115,0,0,3
ENSG00000157933,2658,3393,2807,2938,2373,3545,5316,1697,2821,1469,2332,1773
ENSG00000116151,133,76,171,182,126,199,266,153,42,365,254,398
ENSG00000272161,4,0,3,2,3,4,2,0,103,1,79,9
ENSG00000269753,2,1,6,8,7,7,4,2,0,16,0,4
ENSG00000269896,93,45,85,93,76,110,187,91,122,187,0,55
ENSG00000272420,12,9,17,10,17,8,25,18,60,5,0,4
ENSG00000271921,6,2,4,4,5,8,13,1,0,2,0,4
ENSG00000271847,5,3,1,4,1,5,2,2,78,9,132,2
ENSG00000157916,1831,2805,2457,1799,2679,2149,916,1402,2364,3598,2620,1075
ENSG00000157911,341,472,599,510,347,494,683,236,477,255,396,247
ENSG00000149527,442,157,50,625,480,315,884,79,159,313,392,631
ENSG00000224387,10,3,1,2,4,4,5,2,0,1,0,8
ENSG00000229393,7,6,0,3,6,2,4,3,0,6,0,1
ENSG00000157881,815,670,776,1006,777,914,408,1341,763,503,855,1828
ENSG00000197921,1387,36,93,4011,54,1848,694,72,13,8023,57,924
ENSG00000272449,651,48,78,1852,98,1125,326,96,170,3705,76,2250
ENSG00000238164,16,0,2,37,3,3,8,1,40,19,30,6
ENSG00000157873,28,6,1,67,12,5,14,13,9,135,0,10
ENSG00000225931,1,0,0,1,0,0,2,0,0,0,58,0
ENSG00000228037,2,2,1,1,0,0,4,1,48,1,82,0
ENSG00000157870,1666,1143,964,1962,853,1705,3333,572,1039,981,883,3411
ENSG00000142606,4,18,5,12,0,9,2,36,0,6,91,4
ENSG00000237058,4,0,0,8,0,11,9,0,94,4,28,6
ENSG00000215912,60,43,26,41,0,36,121,86,0,20,103,72
ENSG00000169717,1,2,0,6,0,3,3,5,0,3,0,6
ENSG00000177133,484,44,55,727,0,879,242,22,3,1454,62,440
ENSG00000142611,1651,279,470,2675,2,3618,826,559,459,5350,0,7236
ENSG00000226286,1,0,0,0,0,2,0,0,10,0,51,1
ENSG00000272235,3,6,3,6,0,6,2,13,59,3,4,12
ENSG00000130762,299,250,759,431,671,310,150,125,803,216,563,620
ENSG00000272088,3,1,6,2,11,2,2,1,0,5,0,1
ENSG00000162591,1060,1044,2693,1355,1661,1279,530,522,2707,2710,1524,640
ENSG00000238260,8,6,16,8,17,10,17,3,43,4,76,5
ENSG00000158109,511,992,721,499,906,560,1022,1984,838,250,818,280
ENSG00000116213,621,721,724,833,681,834,1242,360,780,1667,665,417
ENSG00000078900,92,32,32,61,16,66,184,16,0,30,140,33
ENSG00000235131,0,0,0,0,0,0,1,0,70,0,47,0
ENSG00000227372,1386,1117,1470,1534,1107,1842,693,558,1462,3068,1038,921
ENSG00000162592,3,2,1,11,3,2,2,4,15,22,81,5
ENSG00000235169,18,16,41,30,25,28,37,33,0,60,124,14
ENSG00000130764,1478,1558,1724,1435,1465,1647,2956,779,1624,2871,1575,824
ENSG00000266075,2,1,2,4,4,5,1,1,134,8,116,3
ENSG00000272153,37,40,31,25,41,26,74,20,0,51,0,13
